6.594337463379,35.701385498047,1.025178909302
8.906270980835,35.874649047852,1.128105759621
9.681325912476,20.443479537964,1.365169405937
10.703496932983,20.452007293701,1.454051733017
10.822980880737,18.292522430420,1.590514183044
9.797649383545,18.245292663574,1.369663715363
9.941116333008,14.944227218628,1.432917594910
10.962157249451,14.967774391174,1.504096865654
11.081275939941,12.954841613770,1.515810251236
10.041155815125,12.776828765869,1.453649401665
10.367050170898,5.851396083832,1.519357800484
11.424692153931,5.967432975769,1.597063302994
11.556339263916,3.742064952850,1.627912998199
10.428489685059,3.751216888428,1.659941792488
10.447851181030,2.285456657410,1.527013421059
11.518844604492,2.313016176224,1.723909974098
11.588659286499,0.166631177068,1.664459228516
10.575448036194,0.097109377384,1.566989064217
10.966481208801,-8.104503631592,1.618629932404
11.975425720215,-8.070365905762,1.687550306320
12.073936462402,-10.222595214844,1.702770471573
10.951866149902,-10.255632400513,2.196786880493
11.115964889526,-11.633846282959,1.652943372726
12.155280113220,-11.586238861084,1.744420289993
12.099867820740,-13.801882743835,2.923457145691
11.186898231506,-13.837048530579,1.710377931595
11.776453971863,-25.195762634277,1.779410362244
12.824005126953,-25.140130996704,1.796896457672
12.945747375488,-27.213035583496,1.999309539795
11.886171340942,-27.366298675537,1.729318976402
12.074180603027,-34.256095886230,1.895326137543
9.685814857483,-34.366767883301,1.744140028954
9.445079803467,-27.478210449219,1.571193218231
8.448102951050,-27.448144912720,1.636170864105
8.547120094299,-25.342773437500,1.643932342529
9.367115974426,-25.291007995605,1.585875153542
8.810367584229,-13.971308708191,1.491425633430
7.731021881104,-14.003336906433,2.737200260162
7.678950309753,-11.859333992004,1.871607899666
8.712463378906,-11.795641899109,1.540239095688
7.866999149323,6.657441616058,1.337180137634
6.776284217834,6.671621322632,2.681890010834
6.688423156738,8.799388885498,2.631765365601
7.821104049683,8.866519927979,1.305441856384
