1668424074.62,20,-0.28,-3.04,4.46,-3.33
1668424074.62,20,2.06,-3.17,4.46,-3.39
1668424074.62,20,4.88,-2.81,4.48,-3.43
1668424074.62,20,6.60,-2.23,5.75,-3.96
1668424074.62,20,-2.42,-4.70,2.00,-7.51
1668424074.62,20,-0.69,-4.50,2.00,-7.51
1668424074.62,20,1.67,-4.41,5.94,-6.22
1668424074.62,20,3.96,-5.02,5.94,-6.22
1668424074.62,20,5.74,-4.87,5.94,-6.21
1668424074.62,20,6.69,-3.95,5.94,-6.23
1668424074.62,20,-2.15,-6.27,1.94,-7.53
1668424074.62,20,0.11,-6.07,2.01,-7.51
1668424074.62,20,2.15,-6.06,5.94,-6.22
1668424074.62,20,3.81,-5.48,5.96,-6.24
1668424074.62,20,6.94,-6.22,5.94,-6.21
1668424074.62,20,-1.95,-8.01,2.00,-7.51
1668424074.62,20,-0.37,-7.74,2.00,-7.51
1668424074.62,20,1.26,-7.95,2.01,-7.51
1668424074.62,20,3.46,-7.91,5.94,-6.22
1668424074.62,20,5.29,-7.77,5.94,-6.21
1668424074.62,20,6.62,-7.85,5.94,-6.22
1668424074.62,20,-2.14,-9.32,2.01,-7.51
1668424074.62,20,-0.48,-9.33,2.00,-7.51
1668424074.62,20,1.33,-8.87,2.00,-7.51
1668424074.62,20,3.71,-9.70,5.96,-6.23
1668424074.62,20,-0.60,-10.01,2.00,-7.51
1668424074.62,20,5.18,-9.42,5.94,-6.22
1668424074.62,20,7.35,-9.10,2.09,-9.77
1668424074.62,20,7.35,-9.10,2.09,-9.77
1668424074.62,30,-2.76,4.21,-2.30,0.04
1668424074.62,30,-0.75,3.96,4.26,-1.25
1668424074.62,30,1.10,4.31,4.30,-1.46
1668424074.62,30,3.42,4.45,4.46,-3.33
1668424074.62,30,5.17,4.86,4.48,-3.44
1668424074.62,30,-2.87,2.51,-2.30,0.03
1668424074.62,30,-1.24,2.83,4.30,-1.49
1668424074.62,30,1.44,2.83,4.37,-3.09
1668424074.62,30,3.24,3.18,4.46,-3.33
1668424074.62,30,4.46,3.17,4.48,-3.44
1668424074.62,30,5.56,3.97,4.48,-3.44
1668424074.62,30,5.53,0.98,4.46,-3.34
1668424074.62,30,2.56,0.74,4.46,-3.33
1668424074.62,30,-0.38,0.18,4.30,-1.46
1668424074.62,30,-2.41,0.76,-2.30,0.03
1668424074.62,30,-2.15,-2.05,2.00,-7.51
1668424074.62,30,-0.07,-0.98,4.30,-1.49
1668424074.62,30,2.09,-1.35,5.01,-2.99
1668424074.62,30,3.97,-1.76,5.19,-3.01
1668424074.62,30,5.60,-2.08,5.69,-3.34
1668424074.62,30,-1.89,-3.09,2.01,-7.51
1668424074.62,30,-0.28,-3.04,1.97,-1.26
1668424074.62,30,2.06,-3.17,5.73,-3.63
1668424074.62,30,4.88,-2.81,4.48,-3.44
1668424074.62,30,6.60,-2.23,5.74,-3.87
1668424074.62,30,-2.42,-4.70,2.00,-7.51
1668424074.62,30,-0.69,-4.50,4.46,-3.37
1668424074.62,30,1.67,-4.41,5.93,-6.24
1668424074.62,30,3.96,-5.02,5.94,-6.22
1668424074.62,30,5.74,-4.87,5.95,-6.23
1668424074.62,30,6.69,-3.95,5.86,-5.96
1668424074.62,30,-2.15,-6.27,2.00,-7.51
1668424074.62,30,0.11,-6.07,5.94,-6.22
1668424074.62,30,2.15,-6.06,5.96,-6.23
1668424074.62,30,3.81,-5.48,5.94,-6.21
1668424074.62,30,6.94,-6.22,5.95,-6.23
1668424074.62,30,-1.95,-8.01,2.00,-7.51
1668424074.62,30,-0.37,-7.74,5.94,-6.22
1668424074.62,30,1.26,-7.95,5.94,-6.22
1668424074.62,30,3.46,-7.91,5.94,-6.21
1668424074.62,30,5.29,-7.77,5.94,-6.22
1668424074.62,30,6.62,-7.85,5.94,-6.22
1668424074.62,30,-2.14,-9.32,2.00,-7.51
1668424074.62,30,-0.48,-9.33,5.94,-6.21
1668424074.62,30,1.33,-8.87,5.94,-6.22
1668424074.62,30,3.71,-9.70,2.09,-9.77
1668424074.62,30,-0.60,-10.01,5.94,-6.22
1668424074.62,30,5.18,-9.42,2.09,-9.77
1668424074.62,30,7.35,-9.10,2.09,-9.77
1668424074.62,30,7.35,-9.10,2.09,-9.77
1668424074.62,40,-2.76,4.21,-2.30,0.03
1668424074.62,40,-0.75,3.96,4.25,-1.19
1668424074.62,40,1.10,4.31,4.25,-1.19
1668424074.62,40,3.42,4.45,4.30,-1.46
1668424074.62,40,5.17,4.86,4.30,-1.49
1668424074.62,40,-2.87,2.51,-2.30,0.03
1668424074.62,40,-1.24,2.83,4.25,-1.18
1668424074.62,40,1.44,2.83,4.30,-1.49
1668424074.62,40,3.24,3.18,4.30,-1.49
1668424074.62,40,4.46,3.17,4.30,-1.49
1668424074.62,40,5.56,3.97,4.30,-1.47
1668424074.62,40,5.53,0.98,4.41,-3.21
1668424074.62,40,2.56,0.74,4.30,-1.49
1668424074.62,40,-0.38,0.18,4.25,-1.19
1668424074.62,40,-2.41,0.76,-2.30,0.03
1668424074.62,40,-2.15,-2.05,2.00,-7.51
1668424074.62,40,-0.07,-0.98,4.25,-1.18
1668424074.62,40,2.09,-1.35,4.46,-3.33
1668424074.62,40,3.97,-1.76,4.48,-3.44
1668424074.62,40,5.60,-2.08,5.68,-2.58
1668424074.62,40,-1.89,-3.09,5.02,-3.06
1668424074.62,40,-0.28,-3.04,1.97,-1.26
1668424074.62,40,2.06,-3.17,5.01,-3.02
1668424074.62,40,4.88,-2.81,5.67,-3.11
1668424074.62,40,6.60,-2.23,5.67,-3.17
1668424074.62,40,-2.42,-4.70,5.94,-6.22
1668424074.62,40,-0.69,-4.50,1.97,-1.26
1668424074.62,40,1.67,-4.41,4.49,-3.44
1668424074.62,40,3.96,-5.02,5.94,-6.23
1668424074.62,40,5.74,-4.87,5.94,-6.22
1668424074.62,40,6.69,-3.95,5.76,-4.06
1668424074.62,40,-2.15,-6.27,5.96,-6.24
1668424074.62,40,0.11,-6.07,5.94,-6.22
1668424074.62,40,2.15,-6.06,5.94,-6.22
1668424074.62,40,3.81,-5.48,5.94,-6.21
1668424074.62,40,6.94,-6.22,5.95,-6.23
1668424074.62,40,-1.95,-8.01,5.94,-6.22
1668424074.62,40,-0.37,-7.74,5.96,-6.23
1668424074.62,40,1.26,-7.95,5.94,-6.21
1668424074.62,40,3.46,-7.91,5.94,-6.22
1668424074.62,40,5.29,-7.77,5.96,-6.23
1668424074.62,40,6.62,-7.85,5.94,-6.22
1668424074.62,40,-2.14,-9.32,5.93,-6.24
1668424074.62,40,-0.48,-9.33,5.94,-6.22
1668424074.62,40,1.33,-8.87,2.09,-9.77
1668424074.62,40,3.71,-9.70,2.09,-9.77
1668424074.62,40,-0.60,-10.01,2.09,-9.77
1668424074.62,40,5.18,-9.42,2.09,-9.77
1668424074.62,40,7.35,-9.10,7.53,-9.58
1668424074.62,40,7.35,-9.10,7.53,-9.58
1668424074.62,50,-2.76,4.21,-2.30,0.03
1668424074.62,50,-0.75,3.96,4.25,-1.18
1668424074.62,50,1.10,4.31,4.25,-1.18
1668424074.62,50,3.42,4.45,4.25,-1.18
1668424074.62,50,5.17,4.86,4.50,3.43
1668424074.62,50,-2.87,2.51,-2.30,0.03
1668424074.62,50,-1.24,2.83,4.25,-1.19
1668424074.62,50,1.44,2.83,4.25,-1.15
1668424074.62,50,3.24,3.18,4.25,-1.19
1668424074.62,50,4.46,3.17,4.28,-1.30
1668424074.62,50,5.56,3.97,4.31,-1.42
1668424074.62,50,5.53,0.98,4.30,-1.49
1668424074.62,50,2.56,0.74,4.30,-1.49
1668424074.62,50,-0.38,0.18,4.25,-1.19
1668424074.62,50,-2.41,0.76,4.25,-1.17
1668424074.62,50,-2.15,-2.05,1.97,-1.26
1668424074.62,50,-0.07,-0.98,1.97,-1.26
1668424074.62,50,2.09,-1.35,4.30,-1.47
1668424074.62,50,3.97,-1.76,4.46,-3.34
1668424074.62,50,5.60,-2.08,4.48,-3.44
1668424074.62,50,-1.89,-3.09,1.97,-1.26
1668424074.62,50,-0.28,-3.04,1.97,-1.26
1668424074.62,50,2.06,-3.17,4.30,-1.47
1668424074.62,50,4.88,-2.81,5.01,-3.02
1668424074.62,50,6.60,-2.23,5.66,-2.33
1668424074.62,50,-2.42,-4.70,1.97,-1.26
1668424074.62,50,-0.69,-4.50,1.96,-1.26
1668424074.62,50,1.67,-4.41,1.97,-1.26
1668424074.62,50,3.96,-5.02,4.49,-3.44
1668424074.62,50,5.74,-4.87,5.76,-4.05
1668424074.62,50,6.69,-3.95,5.70,-3.45
1668424074.62,50,-2.15,-6.27,5.94,-6.23
1668424074.62,50,0.11,-6.07,1.97,-1.26
1668424074.62,50,2.15,-6.06,5.86,-5.93
1668424074.62,50,3.81,-5.48,5.94,-6.22
1668424074.62,50,6.94,-6.22,5.94,-6.21
1668424074.62,50,-1.95,-8.01,5.86,-5.96
1668424074.62,50,-0.37,-7.74,1.97,-1.27
1668424074.62,50,1.26,-7.95,1.97,-1.27
1668424074.62,50,3.46,-7.91,5.95,-6.23
1668424074.62,50,5.29,-7.77,5.94,-6.23
1668424074.62,50,6.62,-7.85,6.40,-6.09
1668424074.62,50,-2.14,-9.32,2.09,-9.77
1668424074.62,50,-0.48,-9.33,2.09,-9.77
1668424074.62,50,1.33,-8.87,2.09,-9.77
1668424074.62,50,3.71,-9.70,2.09,-9.77
1668424074.62,50,-0.60,-10.01,2.09,-9.77
1668424074.62,50,5.18,-9.42,2.09,-9.77
1668424074.62,50,7.35,-9.10,7.53,-9.57
1668424074.62,50,7.35,-9.10,7.53,-9.57
1668424074.62,60,-2.76,4.21,4.25,-1.18
1668424074.62,60,-0.75,3.96,4.25,-1.19
1668424074.62,60,1.10,4.31,4.25,-1.18
1668424074.62,60,3.42,4.45,4.25,-1.18
1668424074.62,60,5.17,4.86,4.73,3.57
1668424074.62,60,-2.87,2.51,1.97,-1.26
1668424074.62,60,-1.24,2.83,4.25,-1.19
1668424074.62,60,1.44,2.83,4.25,-1.19
1668424074.62,60,3.24,3.18,4.25,-1.18
1668424074.62,60,4.46,3.17,4.26,-1.21
1668424074.62,60,5.56,3.97,4.75,3.62
1668424074.62,60,5.53,0.98,4.29,-1.35
1668424074.62,60,2.56,0.74,4.26,-1.21
1668424074.62,60,-0.38,0.18,1.97,-1.26
1668424074.62,60,-2.41,0.76,1.97,-1.26
1668424074.62,60,-2.15,-2.05,1.97,-1.26
1668424074.62,60,-0.07,-0.98,1.97,-1.26
1668424074.62,60,2.09,-1.35,4.28,-1.33
1668424074.62,60,3.97,-1.76,4.30,-1.49
1668424074.62,60,5.60,-2.08,4.41,-3.21
1668424074.62,60,-1.89,-3.09,1.97,-1.26
1668424074.62,60,-0.28,-3.04,1.97,-1.26
1668424074.62,60,2.06,-3.17,1.97,-1.26
1668424074.62,60,4.88,-2.81,4.46,-3.34
1668424074.62,60,6.60,-2.23,4.46,-3.33
1668424074.62,60,-2.42,-4.70,1.97,-1.26
1668424074.62,60,-0.69,-4.50,1.97,-1.26
1668424074.62,60,1.67,-4.41,1.97,-1.26
1668424074.62,60,3.96,-5.02,4.48,-3.44
1668424074.62,60,5.74,-4.87,4.48,-3.43
1668424074.62,60,6.69,-3.95,5.62,-1.93
1668424074.62,60,-2.15,-6.27,1.97,-1.26
1668424074.62,60,0.11,-6.07,1.97,-1.26
1668424074.62,60,2.15,-6.06,1.97,-1.27
1668424074.62,60,3.81,-5.48,4.46,-3.33
1668424074.62,60,6.94,-6.22,5.76,-4.06
1668424074.62,60,-1.95,-8.01,1.97,-1.27
1668424074.62,60,-0.37,-7.74,1.97,-1.27
1668424074.62,60,1.26,-7.95,1.96,-1.28
1668424074.62,60,3.46,-7.91,4.48,-3.44
1668424074.62,60,5.29,-7.77,5.94,-6.22
1668424074.62,60,6.62,-7.85,5.93,-6.24
1668424074.62,60,-2.14,-9.32,2.09,-9.77
1668424074.62,60,-0.48,-9.33,2.09,-9.77
1668424074.62,60,1.33,-8.87,2.09,-9.77
1668424074.62,60,3.71,-9.70,2.09,-9.77
1668424074.62,60,-0.60,-10.01,2.09,-9.77
1668424074.62,60,5.18,-9.42,4.91,-9.52
1668424074.62,60,7.35,-9.10,7.53,-9.58
1668424074.62,60,7.35,-9.10,7.53,-9.58
1668424074.62,70,-2.76,4.21,1.97,-1.26
1668424074.62,70,-0.75,3.96,4.25,-1.18
1668424074.62,70,1.10,4.31,4.25,-1.19
1668424074.62,70,3.42,4.45,4.25,-1.19
1668424074.62,70,5.17,4.86,4.25,-1.19
1668424074.62,70,-2.87,2.51,1.97,-1.26
1668424074.62,70,-1.24,2.83,1.97,-1.26
1668424074.62,70,1.44,2.83,4.25,-1.19
1668424074.62,70,3.24,3.18,4.25,-1.19
1668424074.62,70,4.46,3.17,4.25,-1.19
1668424074.62,70,5.56,3.97,4.25,-1.19
1668424074.62,70,5.53,0.98,4.25,-1.18
1668424074.62,70,2.56,0.74,4.25,-1.19
1668424074.62,70,-0.38,0.18,1.97,-1.26
1668424074.62,70,-2.41,0.76,1.97,-1.26
1668424074.62,70,-2.15,-2.05,1.97,-1.26
1668424074.62,70,-0.07,-0.98,1.97,-1.26
1668424074.62,70,2.09,-1.35,1.97,-1.26
1668424074.62,70,3.97,-1.76,4.30,-1.46
1668424074.62,70,5.60,-2.08,4.30,-1.47
1668424074.62,70,-1.89,-3.09,1.96,-1.26
1668424074.62,70,-0.28,-3.04,1.97,-1.26
1668424074.62,70,2.06,-3.17,1.97,-1.26
1668424074.62,70,4.88,-2.81,4.33,-3.00
1668424074.62,70,6.60,-2.23,4.30,-1.47
1668424074.62,70,-2.42,-4.70,1.96,-1.26
1668424074.62,70,-0.69,-4.50,1.97,-1.26
1668424074.62,70,1.67,-4.41,1.97,-1.26
1668424074.62,70,3.96,-5.02,4.48,-3.44
1668424074.62,70,5.74,-4.87,4.48,-3.44
1668424074.62,70,6.69,-3.95,4.48,-3.44
1668424074.62,70,-2.15,-6.27,1.97,-1.26
1668424074.62,70,0.11,-6.07,1.97,-1.27
1668424074.62,70,2.15,-6.06,1.97,-1.27
1668424074.62,70,3.81,-5.48,4.48,-3.44
1668424074.62,70,6.94,-6.22,5.67,-2.61
1668424074.62,70,-1.95,-8.01,1.97,-1.28
1668424074.62,70,-0.37,-7.74,1.96,-1.27
1668424074.62,70,1.26,-7.95,1.97,-1.27
1668424074.62,70,3.46,-7.91,1.97,-1.27
1668424074.62,70,5.29,-7.77,5.76,-4.05
1668424074.62,70,6.62,-7.85,-nan,-nan
1668424074.62,70,-2.14,-9.32,2.09,-9.77
1668424074.62,70,-0.48,-9.33,2.09,-9.77
1668424074.62,70,1.33,-8.87,2.09,-9.77
1668424074.62,70,3.71,-9.70,4.06,-9.65
1668424074.62,70,-0.60,-10.01,2.09,-9.77
1668424074.62,70,5.18,-9.42,6.40,-6.11
1668424074.62,70,7.35,-9.10,-nan,-nan
1668424074.62,70,7.35,-9.10,-nan,-nan
1668424074.62,80,-2.76,4.21,1.97,-1.26
1668424074.62,80,-0.75,3.96,1.97,-1.26
1668424074.62,80,1.10,4.31,4.25,-1.18
1668424074.62,80,3.42,4.45,4.25,-1.18
1668424074.62,80,5.17,4.86,4.25,-1.19
1668424074.62,80,-2.87,2.51,1.97,-1.26
1668424074.62,80,-1.24,2.83,1.97,-1.26
1668424074.62,80,1.44,2.83,1.97,-1.26
1668424074.62,80,3.24,3.18,1.97,-1.26
1668424074.62,80,4.46,3.17,4.25,-1.19
1668424074.62,80,5.56,3.97,4.25,-1.19
1668424074.62,80,5.53,0.98,4.25,-1.19
1668424074.62,80,2.56,0.74,1.97,-1.26
1668424074.62,80,-0.38,0.18,1.97,-1.26
1668424074.62,80,-2.41,0.76,1.97,-1.26
1668424074.62,80,-2.15,-2.05,1.96,-1.26
1668424074.62,80,-0.07,-0.98,1.97,-1.26
1668424074.62,80,2.09,-1.35,1.97,-1.26
1668424074.62,80,3.97,-1.76,4.25,-1.19
1668424074.62,80,5.60,-2.08,4.25,-1.19
1668424074.62,80,-1.89,-3.09,1.96,-1.26
1668424074.62,80,-0.28,-3.04,1.96,-1.26
1668424074.62,80,2.06,-3.17,1.97,-1.26
1668424074.62,80,4.88,-2.81,4.17,-2.00
1668424074.62,80,6.60,-2.23,4.25,-1.18
1668424074.62,80,-2.42,-4.70,1.96,-1.26
1668424074.62,80,-0.69,-4.50,1.97,-1.26
1668424074.62,80,1.67,-4.41,1.97,-1.26
1668424074.62,80,3.96,-5.02,4.42,-3.25
1668424074.62,80,5.74,-4.87,4.38,-3.11
1668424074.62,80,6.69,-3.95,4.28,-2.75
1668424074.62,80,-2.15,-6.27,1.96,-1.26
1668424074.62,80,0.11,-6.07,1.97,-1.28
1668424074.62,80,2.15,-6.06,1.97,-1.26
1668424074.62,80,3.81,-5.48,4.48,-3.44
1668424074.62,80,6.94,-6.22,4.46,-3.33
1668424074.62,80,-1.95,-8.01,1.96,-1.26
1668424074.62,80,-0.37,-7.74,1.96,-1.26
1668424074.62,80,1.26,-7.95,1.96,-1.26
1668424074.62,80,3.46,-7.91,4.48,-3.44
1668424074.62,80,5.29,-7.77,5.66,-2.73
1668424074.62,80,6.62,-7.85,-nan,-nan
1668424074.62,80,-2.14,-9.32,2.09,-9.77
1668424074.62,80,-0.48,-9.33,2.09,-9.77
1668424074.62,80,1.33,-8.87,2.10,-9.77
1668424074.62,80,3.71,-9.70,-nan,-nan
1668424074.62,80,-0.60,-10.01,2.09,-9.77
1668424074.62,80,5.18,-9.42,-nan,-nan
1668424074.62,80,7.35,-9.10,-nan,-nan
1668424074.62,80,7.35,-9.10,-nan,-nan
1668424074.62,90,-2.76,4.21,1.97,-1.26
1668424074.62,90,-0.75,3.96,1.97,-1.26
1668424074.62,90,1.10,4.31,1.97,-1.26
1668424074.62,90,3.42,4.45,1.96,-1.26
1668424074.62,90,5.17,4.86,4.26,-1.20
1668424074.62,90,-2.87,2.51,1.96,-1.26
1668424074.62,90,-1.24,2.83,1.97,-1.26
1668424074.62,90,1.44,2.83,1.97,-1.26
1668424074.62,90,3.24,3.18,1.96,-1.26
1668424074.62,90,4.46,3.17,4.25,-1.19
1668424074.62,90,5.56,3.97,4.25,-1.19
1668424074.62,90,5.53,0.98,4.25,-1.19
1668424074.62,90,2.56,0.74,1.97,-1.26
1668424074.62,90,-0.38,0.18,1.97,-1.26
1668424074.62,90,-2.41,0.76,1.96,-1.26
1668424074.62,90,-2.15,-2.05,1.96,-1.26
1668424074.62,90,-0.07,-0.98,1.97,-1.26
1668424074.62,90,2.09,-1.35,1.97,-1.26
1668424074.62,90,3.97,-1.76,4.25,-1.19
1668424074.62,90,5.60,-2.08,4.25,-1.19
1668424074.62,90,-1.89,-3.09,1.96,-1.26
1668424074.62,90,-0.28,-3.04,1.97,-1.26
1668424074.62,90,2.06,-3.17,1.97,-1.26
1668424074.62,90,4.88,-2.81,4.25,-1.19
1668424074.62,90,6.60,-2.23,4.25,-1.19
1668424074.62,90,-2.42,-4.70,-nan,-nan
1668424074.62,90,-0.69,-4.50,1.97,-1.27
1668424074.62,90,1.67,-4.41,1.97,-1.27
1668424074.62,90,3.96,-5.02,4.28,-2.75
1668424074.62,90,5.74,-4.87,4.16,-1.97
1668424074.62,90,6.69,-3.95,4.25,-1.19
1668424074.62,90,-2.15,-6.27,1.96,-1.26
1668424074.62,90,0.11,-6.07,1.96,-1.26
1668424074.62,90,2.15,-6.06,1.97,-1.28
1668424074.62,90,3.81,-5.48,4.30,-2.84
1668424074.62,90,6.94,-6.22,4.29,-2.80
1668424074.62,90,-1.95,-8.01,1.96,-1.26
1668424074.62,90,-0.37,-7.74,1.96,-1.26
1668424074.62,90,1.26,-7.95,1.96,-1.26
1668424074.62,90,3.46,-7.91,4.48,-3.44
1668424074.62,90,5.29,-7.77,4.48,-3.44
1668424074.62,90,6.62,-7.85,4.46,-3.34
1668424074.62,90,-2.14,-9.32,2.09,-9.77
1668424074.62,90,-0.48,-9.33,2.09,-9.77
1668424074.62,90,1.33,-8.87,2.16,-9.64
1668424074.62,90,3.71,-9.70,-nan,-nan
1668424074.62,90,-0.60,-10.01,2.09,-9.77
1668424074.62,90,5.18,-9.42,5.74,-3.84
1668424074.62,90,7.35,-9.10,-nan,-nan
1668424074.62,90,7.35,-9.10,-nan,-nan
1668424074.62,100,-2.76,4.21,1.96,-1.26
1668424074.62,100,-0.75,3.96,1.97,-1.26
1668424074.62,100,1.10,4.31,1.97,-1.26
1668424074.62,100,3.42,4.45,5.19,1.32
1668424074.62,100,5.17,4.86,1.96,-1.26
1668424074.62,100,-2.87,2.51,3.72,-0.36
1668424074.62,100,-1.24,2.83,1.96,-1.26
1668424074.62,100,1.44,2.83,1.97,-1.26
1668424074.62,100,3.24,3.18,1.96,-1.26
1668424074.62,100,4.46,3.17,1.96,-1.26
1668424074.62,100,5.56,3.97,1.96,-1.26
1668424074.62,100,5.53,0.98,4.25,-1.18
1668424074.62,100,2.56,0.74,1.97,-1.25
1668424074.62,100,-0.38,0.18,1.96,-1.26
1668424074.62,100,-2.41,0.76,1.96,-1.26
1668424074.62,100,-2.15,-2.05,1.96,-1.26
1668424074.62,100,-0.07,-0.98,1.96,-1.26
1668424074.62,100,2.09,-1.35,1.96,-1.26
