1668424059.63,0,-2.76,4.21,-0.42,-0.32
1668424059.63,0,-0.75,3.96,-0.42,-0.32
1668424059.63,0,1.10,4.31,-0.42,-0.33
1668424059.63,0,3.42,4.45,-0.42,-0.32
1668424059.63,0,5.17,4.86,2.23,4.66
1668424059.63,0,-2.87,2.51,-0.42,-0.32
1668424059.63,0,-1.24,2.83,-0.42,-0.32
1668424059.63,0,1.44,2.83,-0.42,-0.32
1668424059.63,0,3.24,3.18,-0.42,-0.32
1668424059.63,0,4.46,3.17,-0.42,-0.32
1668424059.63,0,5.56,3.97,2.23,4.66
1668424059.63,0,5.53,0.98,-0.42,-0.32
1668424059.63,0,2.56,0.74,-0.42,-0.32
1668424059.63,0,-0.38,0.18,-0.42,-0.32
1668424059.63,0,-2.41,0.76,-0.42,-0.32
1668424059.63,0,-2.15,-2.05,-0.42,-0.34
1668424059.63,0,-0.07,-0.98,-0.41,-0.35
1668424059.63,0,2.09,-1.35,-0.42,-0.32
1668424059.63,0,3.97,-1.76,-0.42,-0.32
1668424059.63,0,5.60,-2.08,-0.42,-0.32
1668424059.63,0,-1.89,-3.09,-0.42,-0.34
1668424059.63,0,-0.28,-3.04,-0.42,-0.34
1668424059.63,0,2.06,-3.17,-0.42,-0.32
1668424059.63,0,4.88,-2.81,-0.42,-0.32
1668424059.63,0,6.60,-2.23,-0.42,-0.32
1668424059.63,0,-2.42,-4.70,-0.42,-0.34
1668424059.63,0,-0.69,-4.50,-0.42,-0.34
1668424059.63,0,1.67,-4.41,-0.42,-0.32
1668424059.63,0,3.96,-5.02,-0.42,-0.32
1668424059.63,0,5.74,-4.87,-0.42,-0.32
1668424059.63,0,6.69,-3.95,-0.42,-0.32
1668424059.63,0,-2.15,-6.27,-0.42,-0.34
1668424059.63,0,0.11,-6.07,-0.42,-0.34
1668424059.63,0,2.15,-6.06,-0.42,-0.32
1668424059.63,0,3.81,-5.48,-0.42,-0.32
1668424059.63,0,6.94,-6.22,6.59,2.31
1668424059.63,0,-1.95,-8.01,-0.42,-0.34
1668424059.63,0,-0.37,-7.74,-0.42,-0.34
1668424059.63,0,1.26,-7.95,5.18,2.72
1668424059.63,0,3.46,-7.91,5.18,2.72
1668424059.63,0,5.29,-7.77,-0.42,-0.32
1668424059.63,0,6.62,-7.85,-nan,-nan
1668424059.63,0,-2.14,-9.32,-0.42,-0.34
1668424059.63,0,-0.48,-9.33,-0.42,-0.34
1668424059.63,0,1.33,-8.87,7.07,-0.55
1668424059.63,0,3.71,-9.70,6.55,1.72
1668424059.63,0,-0.60,-10.01,-0.42,-0.34
1668424059.63,0,5.18,-9.42,6.59,2.31
1668424059.63,0,7.35,-9.10,-nan,-nan
1668424059.63,0,7.35,-9.10,-nan,-nan
1668424059.63,10,-2.76,4.21,-0.42,-0.32
1668424059.63,10,-0.75,3.96,-0.42,-0.32
1668424059.63,10,1.10,4.31,-0.42,-0.32
1668424059.63,10,3.42,4.45,-0.42,-0.32
1668424059.63,10,5.17,4.86,-0.42,-0.32
1668424059.63,10,-2.87,2.51,-0.42,-0.32
1668424059.63,10,-1.24,2.83,-0.42,-0.32
1668424059.63,10,1.44,2.83,-0.42,-0.29
1668424059.63,10,3.24,3.18,-0.42,-0.34
1668424059.63,10,4.46,3.17,-0.42,-0.32
1668424059.63,10,5.56,3.97,-0.42,-0.32
1668424059.63,10,5.53,0.98,-0.42,-0.32
1668424059.63,10,2.56,0.74,-0.42,-0.34
1668424059.63,10,-0.38,0.18,-0.42,-0.34
1668424059.63,10,-2.41,0.76,-0.42,-0.32
1668424059.63,10,-2.15,-2.05,-0.42,-0.34
1668424059.63,10,-0.07,-0.98,-0.42,-0.34
1668424059.63,10,2.09,-1.35,-0.42,-0.32
1668424059.63,10,3.97,-1.76,-0.42,-0.32
1668424059.63,10,5.60,-2.08,-0.42,-0.32
1668424059.63,10,-1.89,-3.09,-0.42,-0.34
1668424059.63,10,-0.28,-3.04,-0.42,-0.34
1668424059.63,10,2.06,-3.17,-0.42,-0.32
1668424059.63,10,4.88,-2.81,-0.42,-0.32
1668424059.63,10,6.60,-2.23,-0.42,-0.32
1668424059.63,10,-2.42,-4.70,-0.42,-0.34
1668424059.63,10,-0.69,-4.50,-0.42,-0.34
1668424059.63,10,1.67,-4.41,-0.42,-0.32
1668424059.63,10,3.96,-5.02,-0.42,-0.32
1668424059.63,10,5.74,-4.87,-0.42,-0.32
1668424059.63,10,6.69,-3.95,-0.42,-0.32
1668424059.63,10,-2.15,-6.27,-0.42,-0.34
1668424059.63,10,0.11,-6.07,-0.42,-0.34
1668424059.63,10,2.15,-6.06,-0.42,-0.32
1668424059.63,10,3.81,-5.48,-0.42,-0.32
1668424059.63,10,6.94,-6.22,-0.42,-0.32
1668424059.63,10,-1.95,-8.01,-0.42,-0.34
1668424059.63,10,-0.37,-7.74,-0.42,-0.34
1668424059.63,10,1.26,-7.95,-0.42,-0.34
1668424059.63,10,3.46,-7.91,-0.42,-0.32
1668424059.63,10,5.29,-7.77,-0.42,-0.32
1668424059.63,10,6.62,-7.85,6.59,2.31
1668424059.63,10,-2.14,-9.32,-0.42,-0.34
1668424059.63,10,-0.48,-9.33,-0.42,-0.34
1668424059.63,10,1.33,-8.87,-0.42,-0.34
1668424059.63,10,3.71,-9.70,-0.42,-0.32
1668424059.63,10,-0.60,-10.01,-0.42,-0.34
1668424059.63,10,5.18,-9.42,-0.42,-0.32
1668424059.63,10,7.35,-9.10,-0.42,-0.34
1668424059.63,10,7.35,-9.10,-0.42,-0.34
