1684932901.46	-1.05	-3.07	-169.01
1684932901.56	-1.05	-3.07	-169.01
1684932901.66	-1.05	-3.08	-169.02
1684932901.76	-1.05	-3.08	-169.02
1684932901.86	-1.05	-3.07	-169.01
1684932901.96	-1.05	-3.07	-169.01
1684932902.06	-1.05	-3.07	-168.98
1684932902.16	-1.05	-3.07	-168.98
1684932902.26	-1.06	-3.07	-168.99
1684932902.36	-1.06	-3.07	-168.99
1684932902.46	-1.06	-3.07	-169.01
1684932902.56	-1.06	-3.07	-169.01
1684932902.66	-1.06	-3.07	-169.01
1684932902.76	-1.06	-3.07	-169.01
1684932902.86	-1.06	-3.07	-169.00
1684932902.96	-1.06	-3.07	-169.00
1684932903.06	-1.06	-3.07	-169.01
1684932903.16	-1.06	-3.07	-169.01
1684932903.26	-1.06	-3.07	-169.02
1684932903.36	-1.06	-3.07	-169.02
1684932903.46	-1.06	-3.07	-169.04
1684932903.56	-1.06	-3.07	-169.04
1684932903.66	-1.06	-3.07	-169.01
1684932903.76	-1.06	-3.07	-169.01
1684932903.86	-1.06	-3.07	-169.02
1684932903.96	-1.06	-3.07	-169.02
1684932904.06	-1.05	-3.07	-168.99
1684932904.16	-1.05	-3.07	-168.99
1684932904.26	-1.05	-3.07	-169.02
1684932904.36	-1.05	-3.07	-169.02
1684932904.46	-1.06	-3.07	-169.01
1684932904.56	-1.06	-3.07	-169.01
1684932904.66	-1.06	-3.07	-169.00
1684932904.76	-1.06	-3.07	-169.00
1684932904.86	-1.05	-3.07	-169.01
1684932904.96	-1.05	-3.07	-169.01
1684932905.06	-1.06	-3.07	-169.01
1684932905.16	-1.06	-3.07	-169.01
1684932905.26	-1.06	-3.07	-169.03
1684932905.36	-1.06	-3.07	-169.03
1684932905.45	-1.06	-3.08	-169.02
1684932905.55	-1.06	-3.08	-169.02
1684932905.65	-1.06	-3.07	-169.03
1684932905.75	-1.06	-3.07	-169.03
1684932905.85	-1.06	-3.08	-169.03
1684932905.95	-1.06	-3.08	-169.03
1684932906.05	-1.06	-3.07	-169.03
1684932906.15	-1.06	-3.07	-169.03
1684932906.25	-1.06	-3.08	-169.03
1684932906.35	-1.06	-3.08	-169.03
1684932906.45	-1.05	-3.08	-169.03
1684932906.55	-1.05	-3.08	-169.03
1684932906.65	-1.06	-3.08	-169.03
1684932906.75	-1.06	-3.08	-169.03
1684932906.85	-1.05	-3.08	-169.03
1684932906.95	-1.05	-3.08	-169.03
1684932907.05	-1.06	-3.08	-169.03
1684932907.15	-1.06	-3.08	-169.03
1684932907.25	-1.06	-3.08	-169.02
1684932907.35	-1.06	-3.08	-169.02
1684932907.45	-1.06	-3.08	-169.00
1684932907.55	-1.06	-3.08	-169.00
1684932907.65	-1.05	-3.08	-169.03
1684932907.75	-1.05	-3.08	-169.03
1684932907.85	-1.05	-3.08	-169.05
1684932907.95	-1.05	-3.08	-169.05
1684932908.05	-1.06	-3.07	-169.03
1684932908.15	-1.06	-3.07	-169.03
1684932908.25	-1.06	-3.07	-169.00
1684932908.35	-1.06	-3.07	-169.00
1684932908.45	-1.06	-3.08	-169.01
1684932908.55	-1.06	-3.08	-169.01
1684932908.65	-1.06	-3.08	-169.05
1684932908.75	-1.06	-3.08	-169.05
1684932908.85	-1.06	-3.08	-169.03
1684932908.95	-1.06	-3.08	-169.03
